word,depth,g1,s11,s12,s13,s14,s15,g2,s21,s22,s23,s24,s25,g3,s31,s32,s33,s34,s35,g4,s41,s42,s43,s44,s45,g5,s51,s52,s53,s54,s55,g6,s61,s62,s63,s64,s65
PEDRO,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,0.0,0.0,DROUK,1.0,1.0,1.0,0.0,0.0,PEDRO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
REDOX,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,0.0,0.0,DROUK,1.0,1.0,1.0,0.0,0.0,PEDRO,0.0,2.0,2.0,1.0,1.0,REDOX,2.0,2.0,2.0,2.0,2.0,,,,,,
DEMUR,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,0.0,0.0,DROUK,2.0,1.0,0.0,2.0,0.0,DEBUR,2.0,2.0,0.0,2.0,2.0,DEMUR,2.0,2.0,2.0,2.0,2.0,,,,,,
DEBUR,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,0.0,0.0,DROUK,2.0,1.0,0.0,2.0,0.0,DEBUR,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
REDUX,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,0.0,0.0,DROUK,1.0,1.0,0.0,2.0,0.0,REDUB,2.0,2.0,2.0,2.0,0.0,REDUX,2.0,2.0,2.0,2.0,2.0,,,,,,
REDUB,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,0.0,0.0,DROUK,1.0,1.0,0.0,2.0,0.0,REDUB,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
GRYDE,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,0.0,0.0,DROUK,1.0,2.0,0.0,0.0,0.0,GRYDE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SHEER,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,2.0,2.0,1.0,PAWKS,0.0,0.0,0.0,0.0,1.0,SHEER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SWEER,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,2.0,2.0,1.0,PAWKS,0.0,0.0,1.0,0.0,1.0,SWEER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SPEER,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,2.0,2.0,1.0,PAWKS,1.0,0.0,0.0,0.0,1.0,SPEER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SKEER,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,2.0,2.0,1.0,PAWKS,0.0,0.0,0.0,1.0,1.0,SKEER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
EDGER,3,LARNT,0,0,1,0,0,IDEES,0.0,2.0,1.0,2.0,0.0,EDGER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
UREIC,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,2.0,0.0,0.0,FARES,0.0,0.0,1.0,1.0,0.0,UREIC,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FIERY,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,2.0,0.0,0.0,FARES,2.0,0.0,1.0,1.0,0.0,FIERY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
PREIF,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,2.0,0.0,0.0,FARES,1.0,0.0,1.0,1.0,0.0,PREIF,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BRIES,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,2.0,1.0,0.0,2.0,0.0,BRIES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
RIPES,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,2.0,0.0,2.0,1.0,RIPES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
RIBES,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,1.0,2.0,0.0,2.0,0.0,RIBES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
RICES,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,2.0,2.0,2.0,0.0,RICES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
PRIES,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,1.0,0.0,2.0,1.0,PRIES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CRIES,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,1.0,1.0,2.0,0.0,CRIES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
RIVES,5,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,2.0,0.0,2.0,0.0,SAMES,0.0,0.0,0.0,2.0,2.0,RIVES,2.0,2.0,2.0,2.0,2.0,,,,,,
RISES,5,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,2.0,0.0,2.0,0.0,SAMES,1.0,0.0,0.0,2.0,2.0,RISES,2.0,2.0,2.0,2.0,2.0,,,,,,
RIMES,5,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,2.0,0.0,2.0,0.0,SAMES,0.0,0.0,2.0,2.0,2.0,RIMES,2.0,2.0,2.0,2.0,2.0,,,,,,
WRIES,5,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,1.0,0.0,2.0,0.0,FROES,0.0,2.0,0.0,2.0,2.0,WRIES,2.0,2.0,2.0,2.0,2.0,,,,,,
FRIES,5,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,1.0,0.0,2.0,0.0,FROES,2.0,2.0,0.0,2.0,2.0,FRIES,2.0,2.0,2.0,2.0,2.0,,,,,,
RHIES,5,LARNT,0,0,1,0,0,IDEES,1.0,0.0,0.0,2.0,2.0,BICEP,0.0,1.0,0.0,2.0,0.0,FROES,0.0,1.0,0.0,2.0,2.0,RHIES,2.0,2.0,2.0,2.0,2.0,,,,,,
REFER,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,2.0,2.0,0.0,1.0,0.0,REFER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
RUPEE,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,2.0,1.0,0.0,0.0,0.0,RUPEE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
KEYER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,0.0,1.0,GEYER,0.0,2.0,2.0,2.0,2.0,KEYER,2.0,2.0,2.0,2.0,2.0,,,,,,
GEYER,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,0.0,1.0,GEYER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
REMEX,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,2.0,2.0,0.0,0.0,0.0,CAMES,0.0,0.0,2.0,2.0,0.0,REMEX,2.0,2.0,2.0,2.0,2.0,,,,,,
REPEG,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,2.0,2.0,0.0,0.0,0.0,CAMES,0.0,0.0,0.0,2.0,0.0,REPEG,2.0,2.0,2.0,2.0,2.0,,,,,,
REHEM,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,2.0,2.0,0.0,0.0,0.0,CAMES,0.0,0.0,1.0,2.0,0.0,REHEM,2.0,2.0,2.0,2.0,2.0,,,,,,
REBEC,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,2.0,2.0,0.0,0.0,0.0,CAMES,1.0,0.0,0.0,2.0,0.0,REBEC,2.0,2.0,2.0,2.0,2.0,,,,,,
REKEY,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,2.0,2.0,0.0,0.0,2.0,REKEY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FEYER,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,1.0,1.0,FEYER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FEWER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,1.0,0.0,FEVER,2.0,2.0,0.0,2.0,2.0,FEWER,2.0,2.0,2.0,2.0,2.0,,,,,,
FEVER,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,1.0,0.0,FEVER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
EMBER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,1.0,0.0,0.0,0.0,TAMES,0.0,0.0,1.0,2.0,0.0,EMBER,2.0,2.0,2.0,2.0,2.0,,,,,,
EMMER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,1.0,0.0,0.0,0.0,TAMES,0.0,0.0,2.0,2.0,0.0,EMMER,2.0,2.0,2.0,2.0,2.0,,,,,,
EGGER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,1.0,0.0,0.0,0.0,TAMES,0.0,0.0,0.0,2.0,0.0,EGGER,2.0,2.0,2.0,2.0,2.0,,,,,,
VEXER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,0.0,0.0,WAVES,0.0,0.0,1.0,2.0,0.0,VEXER,2.0,2.0,2.0,2.0,2.0,,,,,,
HEWER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,0.0,0.0,WAVES,1.0,0.0,0.0,2.0,0.0,HEWER,2.0,2.0,2.0,2.0,2.0,,,,,,
WEBER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,0.0,0.0,WAVES,2.0,0.0,0.0,2.0,0.0,WEBER,2.0,2.0,2.0,2.0,2.0,,,,,,
HEXER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,0.0,0.0,WAVES,0.0,0.0,0.0,2.0,0.0,HEXER,2.0,2.0,2.0,2.0,2.0,,,,,,
BEVER,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,2.0,0.0,REIFY,1.0,2.0,0.0,0.0,0.0,WAVES,0.0,0.0,2.0,2.0,0.0,BEVER,2.0,2.0,2.0,2.0,2.0,,,,,,
DOORS,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,2.0,2.0,1.0,0.0,2.0,DOORS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ROODS,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,1.0,2.0,1.0,0.0,2.0,ROODS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DRUBS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,2.0,0.0,1.0,0.0,2.0,GAMES,0.0,0.0,0.0,0.0,2.0,DRUBS,2.0,2.0,2.0,2.0,2.0,,,,,,
DRUGS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,2.0,0.0,1.0,0.0,2.0,GAMES,1.0,0.0,0.0,0.0,2.0,DRUGS,2.0,2.0,2.0,2.0,2.0,,,,,,
DRUMS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,2.0,0.0,1.0,0.0,2.0,GAMES,0.0,0.0,1.0,0.0,2.0,DRUMS,2.0,2.0,2.0,2.0,2.0,,,,,,
DROWS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,2.0,1.0,1.0,0.0,2.0,PARSE,0.0,0.0,1.0,1.0,0.0,DROWS,2.0,2.0,2.0,2.0,2.0,,,,,,
DROPS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,2.0,1.0,1.0,0.0,2.0,PARSE,1.0,0.0,1.0,1.0,0.0,DROPS,2.0,2.0,2.0,2.0,2.0,,,,,,
DROSS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,2.0,1.0,1.0,0.0,2.0,PARSE,0.0,0.0,1.0,2.0,0.0,DROSS,2.0,2.0,2.0,2.0,2.0,,,,,,
PRODS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,1.0,1.0,1.0,0.0,2.0,BODES,0.0,1.0,1.0,0.0,2.0,PRODS,2.0,2.0,2.0,2.0,2.0,,,,,,
BRODS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,1.0,1.0,1.0,0.0,2.0,BODES,2.0,1.0,1.0,0.0,2.0,BRODS,2.0,2.0,2.0,2.0,2.0,,,,,,
ORDOS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,1.0,1.0,1.0,0.0,2.0,BODES,0.0,1.0,2.0,0.0,2.0,ORDOS,2.0,2.0,2.0,2.0,2.0,,,,,,
CRUDS,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,1.0,0.0,1.0,0.0,2.0,CRUDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
RUDDS,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,0.0,0.0,2.0,DORES,1.0,0.0,1.0,0.0,2.0,CRUDS,0.0,1.0,1.0,2.0,2.0,RUDDS,2.0,2.0,2.0,2.0,2.0,,,,,,
DREER,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,2.0,0.0,DEBAG,2.0,1.0,0.0,0.0,0.0,DREED,2.0,2.0,2.0,2.0,0.0,DREER,2.0,2.0,2.0,2.0,2.0,,,,,,
DREED,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,2.0,0.0,DEBAG,2.0,1.0,0.0,0.0,0.0,DREED,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
PREED,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,2.0,0.0,DEBAG,1.0,1.0,0.0,0.0,0.0,CAPES,0.0,0.0,1.0,2.0,0.0,PREED,2.0,2.0,2.0,2.0,2.0,,,,,,
FREED,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,2.0,0.0,DEBAG,1.0,1.0,0.0,0.0,0.0,CAPES,0.0,0.0,0.0,2.0,0.0,FREED,2.0,2.0,2.0,2.0,2.0,,,,,,
CREED,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,2.0,0.0,DEBAG,1.0,1.0,0.0,0.0,0.0,CAPES,2.0,0.0,0.0,2.0,0.0,CREED,2.0,2.0,2.0,2.0,2.0,,,,,,
BREED,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,2.0,0.0,DEBAG,1.0,1.0,1.0,0.0,0.0,BREED,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
GREED,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,2.0,0.0,DEBAG,1.0,1.0,0.0,0.0,1.0,GREED,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
REFED,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,2.0,0.0,FADER,1.0,0.0,1.0,2.0,1.0,REFED,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DEFER,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,2.0,0.0,FADER,1.0,0.0,1.0,2.0,2.0,DEFER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
REDED,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,2.0,0.0,FADER,0.0,0.0,2.0,2.0,1.0,REDED,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
URDEE,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,2.0,0.0,FADER,0.0,0.0,2.0,2.0,1.0,REDED,1.0,1.0,2.0,2.0,0.0,URDEE,2.0,2.0,2.0,2.0,2.0,,,,,,
REWED,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,2.0,0.0,FADER,0.0,0.0,1.0,2.0,1.0,REKED,2.0,2.0,0.0,2.0,2.0,REWED,2.0,2.0,2.0,2.0,2.0,,,,,,
REKED,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,2.0,0.0,FADER,0.0,0.0,1.0,2.0,1.0,REKED,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CEDER,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,2.0,0.0,FADER,0.0,0.0,2.0,2.0,2.0,CEDER,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HEDER,5,LARNT,0,0,1,0,0,IDEES,0.0,1.0,1.0,2.0,0.0,FADER,0.0,0.0,2.0,2.0,2.0,CEDER,0.0,2.0,2.0,2.0,2.0,HEDER,2.0,2.0,2.0,2.0,2.0,,,,,,
EROSE,3,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,1.0,1.0,EROSE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
REUSE,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,1.0,1.0,EROSE,1.0,1.0,0.0,2.0,2.0,REUSE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CREDO,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,0.0,0.0,CROPS,2.0,2.0,1.0,0.0,0.0,CREDO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
REEDY,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,0.0,0.0,CROPS,0.0,1.0,0.0,0.0,0.0,REEDY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FREMD,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,0.0,0.0,CROPS,0.0,2.0,0.0,0.0,0.0,FREMD,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
UREDO,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,0.0,0.0,CROPS,0.0,2.0,1.0,0.0,0.0,UREDO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DRECK,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,0.0,0.0,CROPS,1.0,2.0,0.0,0.0,0.0,DRECK,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
PREDY,4,LARNT,0,0,1,0,0,IDEES,0.0,1.0,2.0,0.0,0.0,CROPS,0.0,2.0,0.0,1.0,0.0,PREDY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ROPES,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,1.0,2.0,0.0,0.0,2.0,ROPES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FROES,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,1.0,0.0,0.0,2.0,FROES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ORFES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,1.0,0.0,0.0,2.0,FROES,1.0,2.0,1.0,2.0,2.0,ORFES,2.0,2.0,2.0,2.0,2.0,,,,,,
ROKES,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,2.0,0.0,1.0,2.0,ROKES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ROUES,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,2.0,2.0,0.0,2.0,ROUES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
RYKES,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,0.0,0.0,1.0,2.0,RYKES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CRUES,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,0.0,2.0,0.0,2.0,CRUES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
GRUES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,0.0,2.0,0.0,2.0,CRUES,0.0,2.0,2.0,2.0,2.0,GRUES,2.0,2.0,2.0,2.0,2.0,,,,,,
RUSES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,0.0,1.0,0.0,2.0,MUSER,0.0,2.0,2.0,2.0,1.0,RUSES,2.0,2.0,2.0,2.0,2.0,,,,,,
URGES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,0.0,1.0,0.0,2.0,MUSER,0.0,1.0,1.0,2.0,1.0,URGES,2.0,2.0,2.0,2.0,2.0,,,,,,
RUBES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,0.0,1.0,0.0,2.0,MUSER,0.0,2.0,1.0,2.0,1.0,RUBES,2.0,2.0,2.0,2.0,2.0,,,,,,
RUMES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,0.0,1.0,0.0,2.0,MUSER,1.0,2.0,1.0,2.0,1.0,RUMES,2.0,2.0,2.0,2.0,2.0,,,,,,
ROBES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,2.0,0.0,0.0,2.0,BASHO,1.0,0.0,1.0,0.0,1.0,ROBES,2.0,2.0,2.0,2.0,2.0,,,,,,
ROSES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,2.0,0.0,0.0,2.0,BASHO,0.0,0.0,2.0,0.0,1.0,ROSES,2.0,2.0,2.0,2.0,2.0,,,,,,
ROVES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,2.0,0.0,0.0,2.0,BASHO,0.0,0.0,1.0,0.0,1.0,ROVES,2.0,2.0,2.0,2.0,2.0,,,,,,
ROHES,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,0.0,2.0,2.0,POUKS,0.0,2.0,0.0,0.0,2.0,BASHO,0.0,0.0,1.0,1.0,1.0,ROHES,2.0,2.0,2.0,2.0,2.0,,,,,,
IROKO,4,LARNT,0,0,1,0,0,IDEES,2.0,0.0,0.0,0.0,0.0,PROAS,0.0,2.0,2.0,0.0,0.0,IROKO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
IVORY,4,LARNT,0,0,1,0,0,IDEES,2.0,0.0,0.0,0.0,0.0,PROAS,0.0,1.0,2.0,0.0,0.0,IVORY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
IMPRO,4,LARNT,0,0,1,0,0,IDEES,2.0,0.0,0.0,0.0,0.0,PROAS,1.0,1.0,1.0,0.0,0.0,IMPRO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ICHOR,4,LARNT,0,0,1,0,0,IDEES,2.0,0.0,0.0,0.0,0.0,PROAS,0.0,1.0,1.0,0.0,0.0,ICHOR,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SEIRS,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,1.0,0.0,2.0,SHIRK,2.0,0.0,2.0,2.0,0.0,SEIRS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HEIRS,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,1.0,0.0,2.0,SHIRK,1.0,1.0,2.0,2.0,0.0,HEIRS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
REIKS,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,1.0,0.0,2.0,SHIRK,1.0,0.0,2.0,1.0,1.0,REIKS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
KEIRS,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,1.0,0.0,2.0,SHIRK,1.0,0.0,2.0,2.0,1.0,KEIRS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
REIFS,5,LARNT,0,0,1,0,0,IDEES,1.0,0.0,1.0,0.0,2.0,SHIRK,1.0,0.0,2.0,1.0,0.0,ERICS,1.0,1.0,2.0,0.0,2.0,REIFS,2.0,2.0,2.0,2.0,2.0,,,,,,
ERICS,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,1.0,0.0,2.0,SHIRK,1.0,0.0,2.0,1.0,0.0,ERICS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
EMIRS,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,1.0,0.0,2.0,SHIRK,1.0,0.0,2.0,2.0,0.0,EMIRS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
WEIRS,5,LARNT,0,0,1,0,0,IDEES,1.0,0.0,1.0,0.0,2.0,SHIRK,1.0,0.0,2.0,2.0,0.0,EMIRS,1.0,0.0,2.0,2.0,2.0,WEIRS,2.0,2.0,2.0,2.0,2.0,,,,,,
REFIS,4,LARNT,0,0,1,0,0,IDEES,1.0,0.0,1.0,0.0,2.0,SHIRK,1.0,0.0,1.0,1.0,0.0,REFIS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ERHUS,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,0.0,2.0,ROUES,1.0,0.0,1.0,1.0,2.0,ERHUS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
RESUS,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,0.0,2.0,ROUES,2.0,0.0,1.0,1.0,2.0,REBUS,2.0,2.0,0.0,2.0,2.0,RESUS,2.0,2.0,2.0,2.0,2.0,,,,,,
REBUS,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,0.0,2.0,ROUES,2.0,0.0,1.0,1.0,2.0,REBUS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
RECKS,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,0.0,2.0,ROUES,2.0,0.0,0.0,1.0,2.0,RECKS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
REPPS,5,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,0.0,2.0,ROUES,2.0,0.0,0.0,1.0,2.0,RECKS,2.0,2.0,0.0,0.0,2.0,REPPS,2.0,2.0,2.0,2.0,2.0,,,,,,
ERGOS,4,LARNT,0,0,1,0,0,IDEES,0.0,0.0,1.0,0.0,2.0,ROUES,1.0,1.0,0.0,1.0,2.0,ERGOS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
